,transaction_id,payer_entity_id,payee_entity_id,payer_account,payee_account,opening_balance,closing_balance,day,day_name,month,month_name,year,day_of_week,week_of_month,trans_date,category_label,category,predicted_category_label,predicted_category,category_created_at,category_created_by,category_last_updated_at,category_last_updated_by,type_code,type_code_trans,type_code_level,type_code_desc,bank_ref,cust_ref,amount,order_of_magnitude
554,d3d26272-698f-407c-ab75-f107cacdad30,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Saturday,5,May,2017,6,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-868608,868608,2.4,1
555,bb2e7206-0e9f-47ca-9588-464acba98948,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Sunday,5,May,2017,7,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-656244,656244,130.54,3
556,041d7b1f-2f70-4ef4-86f6-bd64d12c66f0,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-468074,468074,2798.01,4
557,fd31cb03-6acd-403f-bdce-243398d486fc,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-263915,263915,2798.01,4
558,3272a1e6-325e-403a-bb41-853f6c4c21c8,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-149045,149045,4375.21,4
559,2f4e814e-9b0c-41d4-8105-10a722c53223,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-164501,164501,1547.02,4
560,7ba71365-a9a3-49e2-9882-da15f05095a6,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-997388,997388,2932.73,4
561,d6bd8dda-28f4-457a-8cc0-25d937008132,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-486935,486935,4608.47,4
562,089418d7-60dd-43d9-bf8d-bf34d40568e8,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-276286,276286,3610.84,4
563,7df64a44-6bb1-4893-9ce0-41f4e0b2d5fe,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-484413,484413,2998.03,4
564,b30c1d63-fc00-4dfc-acaa-ec7960d3b041,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-360448,360448,4608.47,4
565,0bec7850-ee4a-4644-8052-f20ccae75a85,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-153898,153898,2798.01,4
566,7eb8e0ee-9585-4b0c-bffa-d32eca18d215,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-640547,640547,2434.43,4
567,66ee28d2-a1f1-47ea-b1c0-cb548aef99df,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-165950,165950,2714.53,4
568,a888068a-70e4-4f5e-b058-c5439c43c7ca,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-185528,185528,4608.47,4
569,b7f255ff-fe74-406e-a848-1039d8a9239b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-265184,265184,2798.01,4
570,e0cb511e-b305-4242-8a84-2322be9ed7e9,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-778779,778779,1547.02,4
571,c6aca8e8-be6a-41ca-b1d4-d0fd6ce93d12,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-188651,188651,4375.21,4
572,a003180d-6c3a-4176-8876-3bc0a9416818,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-711537,711537,4375.21,4
573,03a13fbf-2436-422d-a6cd-c8bcf94696a0,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-528950,528950,2998.03,4
574,90db6701-c80d-4db5-a226-1d90426ec78e,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-502040,502040,4375.21,4
575,34aa10b6-8410-41a8-9378-f2c5f0df1ab4,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-458360,458360,4375.21,4
576,c36bbb68-a635-457f-9128-e52953c00858,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-874459,874459,2434.43,4
577,4d2fdeda-03a6-4f49-beb7-cf48ecd69295,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-202094,202094,2798.01,4
578,f3dbf595-4f80-49db-877a-434abed850da,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-785204,785204,3610.84,4
579,6259b378-f026-451b-88d6-7a3efb9fba0e,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-480171,480171,2932.73,4
580,930b2e2c-202b-4401-b432-0182ec5914b5,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Sunday,5,May,2017,7,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-622006,622006,3944.54,4
581,c26d2857-a06e-4872-a842-6050bf0d30cb,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,1,Thursday,6,June,2017,4,1,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-887745,887745,448.53,3
582,64908372-3f0c-479b-a143-226bda9f2bab,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,4,Sunday,6,June,2017,7,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-657384,657384,206.66,3
583,44849baa-606c-4f9e-890e-9a7192cb7ddf,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,6,Tuesday,6,June,2017,2,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-581570,581570,5500,4
584,8d369b29-d087-4ef6-9f96-db264b5fd2ce,,a86a8817-2f91-5ce2-a790-efc811965044,,133341eb-2168-561e-ae50-04a7bc312a3e,0,0,9,Friday,6,June,2017,5,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-152259,152259,632.25,3
585,3d78f51e-4059-4748-83d7-1a5f6e2031b3,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,11,Sunday,6,June,2017,7,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-193162,193162,2303.29,4
586,eecb8530-80b8-4cd5-b3c5-846926a836b3,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,13,Tuesday,6,June,2017,2,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-311215,311215,614.46,3
587,11083d2e-f0e9-45c8-b152-6e2f2dcb090a,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,15,Thursday,6,June,2017,4,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-129020,129020,1730.65,4
588,6a7b5eb1-dfd1-4a22-afd0-944fd0e2df0d,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Saturday,6,June,2017,6,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-823340,823340,605.81,3
589,a816f040-01a8-4f01-bfbc-3fe66c369206,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,20,Tuesday,6,June,2017,2,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-403107,403107,1186.87,4
590,8b24dad4-afd3-4c3c-82ed-309b6e9d636f,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Tuesday,6,June,2017,2,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-774527,774527,3.82,1
591,648e381b-96e5-4e2f-87a7-16fe16147fde,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Wednesday,6,June,2017,3,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-323399,323399,123.42,3
592,7ae3e0b6-33a4-4ea2-9adf-8773b441f401,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,,0,0,26,Monday,6,June,2017,1,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-508321,508321,34641.12,5
593,f9530737-cc7e-47f2-851b-3bc7fae2a301,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-694365,694365,4375.21,4
594,48881809-9322-405c-b9c1-db7e901eb573,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-668283,668283,2998.03,4
595,7a82b700-35c5-4f2d-80dd-491bb960d13c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-526018,526018,4608.47,4
596,dd15e6f5-f8e3-4b92-92bd-f00bec1ea58f,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-581825,581825,4375.21,4
597,b0d6aceb-5f49-4b70-a5a7-def957644a96,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-946414,946414,3610.84,4
598,0f727b33-d029-4c5e-bbe3-0896b3285e7d,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-647907,647907,1547.02,4
599,b05276e6-2432-4490-9302-b451448da188,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-547992,547992,4608.47,4
600,405992d6-9eee-4152-835f-178a66aeb932,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-652493,652493,4375.21,4
601,f4d5fc8c-ebe0-4f49-8ed9-f2814068e215,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-635241,635241,2434.43,4
602,c83106c1-dd2e-4d6e-917a-b503d95af4ef,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-830418,830418,3944.54,4
603,15de5e25-0388-40b4-b0dd-18a37d4d0733,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-332133,332133,2932.73,4
604,477246f9-7d74-4c39-b754-a5fe468a457c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-569968,569968,4608.47,4
605,66e718c2-6bb7-4c0e-a1d8-b720c3af2ee2,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-879182,879182,2434.43,4
606,68e3d82f-79ab-43b4-8715-ea6bc635894a,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-676472,676472,2714.53,4
607,9f8bb762-1ae7-42c7-9e03-439d7e8cc23b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-845337,845337,3610.84,4
608,5192c18b-914f-4576-96c6-cecdd5a1a399,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-119826,119826,3610.84,4
609,ec171023-51d4-402b-9588-531c0f0dce42,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-499693,499693,4608.47,4
610,14928438-1e27-433c-ac0f-f9983ce2f84e,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-694840,694840,2434.43,4
611,f015ca46-7243-497e-a912-08beb33b355c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-641491,641491,2798.01,4
612,df85847e-41ed-4ae3-9a82-1cbbc4ac146c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-724995,724995,2714.53,4
613,7fb6a405-2332-4ab5-996f-28623ceecca8,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-317754,317754,1547.02,4
614,51de4e7d-b9f4-4fad-ac6f-58c959d92042,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-132857,132857,1547.02,4
615,be5ad174-3604-48bb-baff-19bc17877f8a,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-105259,105259,2932.73,4
616,06cd908d-8750-4a15-b74c-b70277994796,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-884807,884807,3610.84,4
617,aac745be-bdb6-4237-88f8-d11bc2dec0f2,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,6,June,2017,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-558414,558414,3944.54,4
618,8c70a7ff-57be-4c52-bebc-5bb304155a93,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,1,Saturday,7,July,2017,6,1,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-964317,964317,438.34,3
619,25a7db21-ebd8-4b18-93f3-f2c80250c926,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,3,Monday,7,July,2017,1,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-501749,501749,1500,4
620,45a66601-9c05-4838-8866-64dfeaf0ee80,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,4,Tuesday,7,July,2017,2,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-124876,124876,371.62,3
621,4eacfe9a-d4fe-4542-932d-51617ba28378,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,6,Thursday,7,July,2017,4,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-683469,683469,5500,4
622,606e9ba6-e439-4f8a-8682-462951d8683b,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,7,Friday,7,July,2017,5,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-853540,853540,69.52,2
623,ac7d7dcf-ac92-4a52-ac81-450ddc4383f3,,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,0,0,10,Monday,7,July,2017,1,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-199966,199966,205141.66,6
624,19940b0a-c016-470e-966c-3b72b502ba5f,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Monday,7,July,2017,1,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-153176,153176,601.4,3
625,ba58d8e3-a960-4f06-8840-e1345db6df95,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Thursday,7,July,2017,4,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-285302,285302,4.9,1
626,c7e47531-c41d-4dc6-8ade-c7a467cf102a,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Friday,7,July,2017,5,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-536506,536506,129.47,3
627,6699e5b1-0d2a-414c-8abb-6fd71236de1c,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,,0,0,24,Monday,7,July,2017,1,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-925409,925409,254.21,3
628,5955469c-80b8-4246-981f-8db7bdb47361,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Friday,7,July,2017,5,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-445199,445199,4608.47,4
629,423ce6e8-7ce7-4b70-bfcf-fb7cba09b270,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Friday,7,July,2017,5,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-806486,806486,3944.54,4
630,d722eaef-0360-445a-b533-c6b6d6b595f1,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Friday,7,July,2017,5,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-413746,413746,4375.21,4
631,6f4d081d-36a1-4472-9230-0c0835003a5b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Friday,7,July,2017,5,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-513181,513181,1547.02,4
